orig_vs_same_cos,orig_vs_diff_cos,orig_vs_same_L2,orig_vs_diff_L2
1.0,0.015118454973608536,-0.9794701152209708,0.08245239209830307
0.015118454973608536,1.0,-0.05062911889711624,-0.9680810353004435
-0.9794701152209708,-0.05062911889711624,1.0,-0.04563538450634647
0.08245239209830307,-0.9680810353004435,-0.04563538450634647,1.0
