orig_vs_same_cos,orig_vs_diff_cos,orig_vs_same_L2,orig_vs_diff_L2,orig_vs_same_edit,orig_vs_diff_edit,orig_vs_same_bow,orig_vs_diff_bow
1.0,0.5238941504890924,-0.9760279578649919,-0.551904575317925,0.4539570241262465,-0.40428332862984456,0.10574554341031925,0.6130833482876888
0.5238941504890924,1.0,-0.49934783671805116,-0.9613695753458816,0.5133823565098565,-0.5037438451810913,-0.2925008158809057,0.7488183822002296
-0.9760279578649919,-0.49934783671805116,1.0,0.5517969642651678,-0.532644942698949,0.37589638396194097,-0.08254958880838874,-0.5665990898074695
-0.551904575317925,-0.9613695753458816,0.5517969642651678,1.0,-0.5778412836581646,0.571768911255416,0.2518279449185827,-0.7404487292690117
0.4539570241262465,0.5133823565098565,-0.532644942698949,-0.5778412836581646,1.0,-0.12733829097390884,-0.5042529091047526,0.34883147097941425
-0.40428332862984456,-0.5037438451810913,0.37589638396194097,0.571768911255416,-0.12733829097390884,1.0,0.014933941271001037,-0.7226320019451001
0.10574554341031925,-0.2925008158809057,-0.08254958880838874,0.2518279449185827,-0.5042529091047526,0.014933941271001037,1.0,0.040012249716886376
0.6130833482876888,0.7488183822002296,-0.5665990898074695,-0.7404487292690117,0.34883147097941425,-0.7226320019451001,0.040012249716886376,1.0
