orig_vs_same_cos,orig_vs_diff_cos,orig_vs_same_L2,orig_vs_diff_L2
1.0,0.12397202883111352,-0.9867512858120541,-0.059806851130683805
0.12397202883111352,1.0,-0.15647686890762788,-0.9720546900196879
-0.9867512858120541,-0.15647686890762788,1.0,0.0957673208977894
-0.059806851130683805,-0.9720546900196879,0.0957673208977894,1.0
