orig_vs_same_cos,orig_vs_diff_cos,orig_vs_same_L2,orig_vs_diff_L2
1.0,0.8654256428362164,-0.987023504498738,-0.8756384858645196
0.8654256428362164,1.0,-0.8386864612421332,-0.9823590371079091
-0.987023504498738,-0.8386864612421332,1.0,0.8682522956015241
-0.8756384858645196,-0.9823590371079091,0.8682522956015241,1.0
