orig_vs_same_cos,orig_vs_diff_cos,orig_vs_same_L2,orig_vs_diff_L2
1.0,-0.03500771328782241,-0.986736284960674,-0.031652836897672613
-0.03500771328782241,1.0,0.021826334785930317,-0.9512453457217541
-0.986736284960674,0.021826334785930317,1.0,0.0366794407315784
-0.031652836897672613,-0.9512453457217541,0.0366794407315784,1.0
