Clause,Value
assignment,-0.07080116914436561
confidentiality,-1.8793435489047908e-14
force-majeure,0.05006308858027792
indemnity,0.2772796933366771
publicity,-0.11233870567619575
duration,1.647476487676238e-15
non-disparagement,0.7317549137331617
non-compete,0.2146072242429705
notice,1.0
termination,-0.0311046233600909
