Clause,Value
assignment,-0.10471616232910422
confidentiality,0.4692523170114458
force-majeure,0.6131602842549281
indemnity,0.7102468297857525
publicity,0.42981752878121426
duration,1.1822110107549669e-15
non-disparagement,0.21859717228558218
non-compete,0.13463578008363492
notice,5.210628415857788e-16
termination,0.2239830379439143
