Clause,Value
assignment,-0.046511627906974135
confidentiality,-1.8793435489047908e-14
force-majeure,0.3274554072927056
indemnity,-2.44209767387179e-15
publicity,-2.276343938131733e-15
duration,3.8441118045778905e-15
non-disparagement,3.07528944366223e-14
non-compete,-0.04233140895200768
notice,1.0
termination,0.41805359863657726
