Clause,Value
assignment,-0.030534351145026273
confidentiality,-0.045627376425862884
force-majeure,-0.005395646749845875
indemnity,-0.06508572215971774
publicity,0.6813103813238057
duration,1.5631885247573363e-15
non-disparagement,-0.04988634797775879
non-compete,-0.12775815873937169
notice,1.0
termination,0.05646587982216996
