Clause,Value
assignment,0.26218704489234235
confidentiality,-0.0280373831775829
force-majeure,0.39074669909578025
indemnity,0.14411838478222522
publicity,-0.10936049756776488
duration,2.9305172086461307e-15
non-disparagement,1.000000000000002
non-compete,0.11109609950672267
notice,1.0
termination,0.1346153846153821
