Clause,Value
assignment,2.562741203051868e-14
confidentiality,-0.028037383177581993
force-majeure,0.32745540729270517
indemnity,0.07602830301166802
publicity,-2.276343938131733e-15
duration,-5.3817565264090925e-15
non-disparagement,3.07528944366223e-14
non-compete,-0.04233140895200768
notice,7.688223609155723e-15
termination,0.2678445254018499
